,External Temperature (DegC),Humidity(%),Wellhead Temp. (C),Wellhead Press (psi),BOPD (barrel of oil produced per day),BWPD (barrel of water produced per day),BSW - basic solid and water (%),CO2 mol. (%) @ 25 C & 1 Atm.,Gas Grav.,Pipe wall thickness (mm),External Corrosion
100,21.75829271682877,88.162278518628,62.2413643569959,1569.8874572346406,1259.212774463533,5598.484362580615,48.01773037435145,2.934479433568247,0.828727571946134,19.09309253636942,Medium
101,28.655078688407094,89.88262115143186,42.53853381859352,1584.3829557646193,1393.730117820573,6829.206422455779,49.71607496518209,1.3093855520676372,0.8183076731703469,18.370839693872117,Medium
102,24.983658184270123,83.88851496474116,58.85317306261945,472.1419575641594,1158.6043153203389,6115.541015601473,57.899117676326455,1.6507158188358457,0.8994796019720053,20.410486185813294,Minor
103,27.19770587927761,80.47415636140084,41.63744402590381,1558.221040125505,200.792046031197,6818.320820029922,68.06166109012204,2.025417140180905,0.7425048227465507,12.924029052636316,Severe
104,31.746257802757455,88.01171503295325,66.60596016891171,1106.6701298939452,242.4990342166143,7109.7435441854495,83.84852068506173,0.8809393124743357,0.865124057061444,21.100060879371078,Minor
105,24.241931412297173,86.04380719082808,51.83864257219281,1828.49340287408,351.38750595896124,5504.195091420504,71.63232079838333,1.071032368701471,0.832294158016222,18.635947766552754,Medium
106,26.078365322606178,81.98542858868201,56.551845413448405,1945.8856767447849,430.3023403349682,3431.407270597718,83.42637005909823,3.4359220194351168,0.8737909209542185,13.390772907038269,Severe
107,30.013282979390752,84.9482845662142,67.26664187377034,1450.5804638964478,2067.6205624558033,2295.4251967169607,73.2709477441088,3.5268477078364273,0.7866017710438661,18.503374018448277,Medium
108,24.008299086604495,87.42310245533724,42.59352120697298,385.37949171160824,803.9774632173192,8413.81860058512,4.268667822585214,4.25571282275635,0.8151806220231154,12.230006805313433,Severe
109,22.277570972048238,87.70411787068643,46.27016236740482,1613.5432975439774,701.1421866546926,9035.353535479231,10.605860728457639,0.9232786360410912,0.7174133320122836,23.716719910836083,Minor
110,24.703166563216953,84.99618411998762,54.12310034739977,1831.2776083455328,231.80598196513392,3357.449208816505,79.00050646285776,3.897180814744963,0.736736184724197,4.535544246001113,Severe
111,23.23792267469565,83.05214530128859,48.611545364294386,863.8999676479148,1373.4019121467704,1082.1403926613368,2.5985845034037593,1.8268269204178944,0.7938990311211724,9.400222872391197,Severe
112,31.99855323670533,89.73742582038494,52.15316676542207,1281.2397091075975,1406.4334696556423,2104.343283613293,70.91478644932042,1.8653207652255221,0.8173610468382188,13.923617429057101,Severe
113,30.61257232703435,86.63362610956493,73.81013140287286,2250.9058752953224,472.9915162474422,6260.1442331141,75.87657182456005,1.1393235671316924,0.7300329139886003,5.5832416023140325,Severe
114,28.620802824218824,84.08237519346298,68.143593552421,958.9783131505992,1929.3081674687553,1644.3335463140738,37.16035641840899,4.248710750486873,0.893257405407309,6.604678381100442,Severe
115,31.334650728139977,82.80463224204652,70.06197953069156,813.9150137534247,1696.8043444913953,7275.190917572032,31.75820411913358,4.229486740838325,0.9199883616032548,16.668913601031257,Medium
116,30.561861676649904,87.31102983003562,71.80539198095744,790.1156477935214,580.4260095364284,8600.469384014137,17.45724804999176,3.809023734748736,0.8427845631085297,21.6774164330102,Minor
117,23.526898671300806,82.42183445593767,52.25269687430562,1463.443434600136,1080.7443391453435,8977.176872810951,4.490139031266412,1.0071966796297627,0.7228911442046504,18.95535215846484,Medium
118,31.575172582785743,81.71709988973689,50.814124215724306,2220.060509096189,1026.9809608031,127.09147848404496,66.56598289599886,3.7251191501797205,0.8742328303117086,19.826214610717287,Medium
119,27.548501557838417,85.29833888962071,48.747249756364056,1559.9867035220664,811.8590892044904,8926.196371829526,6.70129503679557,2.9757122709428216,0.7590497476726771,8.998851289156512,Severe
120,30.604817768870312,82.89987392644142,68.29783469090643,969.0557361279077,1730.3660623240373,6904.913974961379,84.32840394443512,1.1447284817207175,0.87309029361629,13.037802149739873,Severe
121,31.61544081912782,86.28905144923615,63.35930108295407,1617.8083060272338,343.40549226678877,820.0624364332098,26.578744837141272,1.6260845539050177,0.8070036001416158,6.998036336832794,Severe
122,25.025239614679247,81.17938674874233,48.81644102543838,1591.2435721963584,942.6386690132249,3891.4047732898366,70.92099602717389,3.173384588784036,0.7228966056988515,14.205984990716498,Severe
123,22.654591939615514,86.54941104567321,53.435397598102924,1537.2196764072403,967.537832370145,6532.586715334263,5.449514686910938,3.58681457102604,0.7726477657656803,8.604698901772668,Severe
124,23.998460852978134,82.83296527997702,57.690145856995784,690.5936242598976,1047.215984810379,8912.57641901614,47.92851916302136,3.748420680321044,0.8053882151954401,17.531543248123853,Medium
125,26.26902879033932,80.00242934434513,58.39299387857912,1610.0619417524654,1815.9588285714708,1562.7998348642905,31.245241740880633,2.647102323560969,0.8736640754348742,11.956983939651925,Severe
126,30.72536833151642,81.26936057674176,70.22026949649624,1214.512740283434,556.6320051797314,1225.1637499418966,2.803998504527334,2.6137637121748316,0.7404816974280707,11.211996341473974,Severe
127,31.212328649122313,89.33615377835093,53.552569160668696,418.058422244363,330.98945681008956,4420.9912504820195,58.58139645848947,3.1552313638538645,0.7744699703540224,8.814258179965114,Severe
128,21.47925428805557,88.67354639115358,70.86958820041681,1426.6052473034752,1339.1142578652166,9018.420305917942,84.19409331457415,3.4937223114590807,0.7295450316235718,8.01023199161825,Severe
129,27.22251924938425,82.33609032036237,55.546855978489106,2296.459542009421,469.83094862801715,9048.840859577449,1.0883941408092483,1.2960693523378546,0.84707018294366,18.469939153902466,Medium
130,26.15848543589608,87.78371904545492,65.55102373318921,1058.8785692217348,276.18402681991125,2154.2115383653127,24.23404323044483,3.3565903762778144,0.8158191469632577,16.298839969688878,Medium
131,23.932029039366324,86.08571593173974,71.58234169550984,2250.5819213293516,964.8321079092998,3002.1236787855055,62.842379846633975,1.9154029467669353,0.9162242919383669,19.85729818290617,Medium
132,22.766465187603984,89.7090471144987,70.83848308999514,568.2525409783698,559.5289257630056,8461.38082367355,77.78484442383046,2.0676910801526027,0.8746141031006902,9.043312589685726,Severe
133,25.248812954001355,83.73605659534059,42.938054047298344,1799.4808417206177,836.7176910787572,6855.272791640245,17.134147734061962,0.9598976189609403,0.8828575296534601,18.585434726935198,Medium
134,32.14917062460272,86.81460612517171,47.81710087523149,603.3256891717858,637.9739063974076,9057.532248620722,6.4329870059404675,2.808506633182452,0.7473978806387706,16.179615964353395,Medium
135,25.084513425036608,80.63535722423919,56.71249795745862,911.4820305654889,310.8484885539391,8323.355316679195,0.9002080120431238,1.016752727046154,0.7699702525292019,7.939470488673582,Severe
136,27.31421308787437,83.96247346816406,55.22498071046192,1486.742642473609,1226.6074094374696,2035.3354869920458,19.3113483622157,3.9838769447739066,0.8244012111796161,17.203947191927917,Medium
137,29.414416131405027,89.6381766118818,62.09124660666039,1529.1976247991056,182.37098178459138,7086.05098979243,6.4865102407950825,2.926326217571569,0.714077377795192,18.16999381664474,Medium
138,25.54537746712395,85.38980874450121,72.05645686707352,1882.2301805457064,2021.5942763591142,490.9869596574754,32.16172560171456,4.263123230971299,0.9032242941074398,10.976371339148677,Severe
139,32.478315743018946,82.87879503334844,44.75687452991672,1572.799869696179,797.7815083361945,7624.90494857587,39.35841032163638,1.5677870968770022,0.8828250763442422,4.492528284448852,Severe
140,32.371899162340064,81.20270963128607,55.89096421640309,1530.813495182042,1490.560599238616,5619.2368700444395,42.905608818281046,3.138550161024448,0.7238930824911036,22.747520617701362,Minor
141,24.270318172409148,87.0352834018153,47.38108204269817,2147.620076287031,1716.1280899330047,8907.155692153623,12.815811422101877,4.169547228740573,0.8985666877636629,7.30423190839138,Severe
142,27.068632967173194,86.44856043429726,70.39672922745268,1257.0788796375505,675.9460254746274,8943.61498066082,41.48525479191393,1.7593637433289815,0.7120909757518493,21.567903314802184,Minor
143,24.83001273191117,83.73938713603775,72.70823009429422,818.0030716417357,1595.4704428891491,511.8515358037122,0.9367728297000727,1.0272590907395915,0.7363196255332318,17.102037654835023,Medium
144,24.64718163590313,89.50941351865835,56.771415166003486,695.165180308478,1759.3167380873642,1529.2300745242462,21.46960158431793,2.9734050147591686,0.7233244932930579,15.6656413473415,Medium
145,21.820511199841672,80.22202812987851,44.48153776548302,1156.1295440159035,601.9594911137867,4530.976684366984,33.026639574939686,2.0037691539405684,0.8168985129504281,9.625212797880266,Severe
146,28.349033407370822,83.03723851631825,66.82766506850368,1761.3634942130802,2072.7348775754344,8196.725127616855,10.678675963850093,1.666986716740556,0.8842181914060918,5.468681382991527,Severe
147,27.13054086480902,89.21069486299581,63.93623629615069,464.4080248620977,169.97761345749728,7593.489193853822,72.6822297588925,4.275089219395925,0.7505214469339385,21.95978079435277,Minor
148,21.986857764249876,83.20935438319441,52.70320311281819,631.8176609036773,554.34826028198,8983.840094877172,18.064060526425777,3.4082495638931913,0.8814442106187903,9.103830957635049,Severe
149,24.57656969229737,82.52252833855171,70.176965146182,587.4254623195578,1656.7194399601008,5772.505772649585,67.41331999903186,2.4355829531151207,0.7519313919010644,17.554152091175332,Medium
150,31.75423110001985,85.34220409931247,73.0772859848728,1514.6268336775304,509.5707818181618,2419.890283182623,42.368086606697915,0.8595972975071224,0.9298104237699161,5.96178008616182,Severe
151,24.131005553603483,88.23801749920538,59.36760625147041,852.05952847558,1496.63488195902,273.4401874471877,42.88950189202851,1.372191267896975,0.8995471771734536,18.435663594115567,Medium
152,23.051801541839943,81.03146760878361,59.62587549209279,703.8169326774474,1804.5643117403258,2107.9522506706185,57.63617117709452,1.7600882659605905,0.8738708396601376,10.122761007081731,Severe
153,26.979761467164217,89.43020709645737,50.82844296773192,1529.1802583107096,2007.573177246976,6302.857292202631,4.07647243784918,2.442105538689482,0.8417448038186124,20.7048839927549,Minor
154,32.636415176860844,87.95072881181164,60.24179798025271,1855.3288828876716,1058.0276652531115,8630.558515494935,7.149819974212732,2.478495251512684,0.7646546418839738,4.8410584266683365,Severe
