,Wellhead Temp. (C),Wellhead Press (psi),MMCFD- gas,BOPD (barrel of oil produced per day),BWPD (barrel of water produced per day),BSW - basic solid and water (%),CO2 mol. (%) @ 25 C & 1 Atm.,Gas Grav.
69,73.43989152049697,2112.209769260301,10.522499237856808,2041.1420627141117,9033.603019504819,88.1744922037136,0.9917588242034643,0.7982598612010225
70,66.39962843293037,2194.043679238581,7.499954171272497,360.1624325157268,8212.42821297684,77.59007694523115,1.840648366048287,0.8166677925154576
71,47.58787435432086,1944.4638741394358,2.8783570673992003,408.8859080140837,4339.18704692004,7.477010584256306,2.030483315216958,0.8594958436540028
72,41.25112544165416,1612.0487267081435,8.35577707121657,851.7034819246513,8786.246255894206,84.56539487621875,1.603357815635631,0.8554970256095484
73,67.81713485331856,969.8256033419887,12.189787497799276,1766.7536229594066,7672.405480313108,3.919307215676483,1.0454859838329167,0.911221052112902
74,64.25492087820184,2284.225865073371,14.065602710727019,1044.289516247984,8397.001995581357,16.344021000966624,2.566878917900061,0.8962790254675036
75,64.98143511174439,912.5746039414794,8.769477851348226,759.1706908768886,6374.301831424988,52.23500055566409,3.809934310163878,0.7233262852966924
76,66.36766737129902,774.2515425897827,3.0902678795420395,1228.284655311662,7994.1934201513295,7.326104710793213,1.893533286373963,0.818528059160583
77,43.49866457687816,1237.7145332941056,7.40824425403166,639.5639996708807,8310.53707658507,14.544794980462454,1.535750648069476,0.8009791196323771
78,52.827675896252146,492.0750304140785,13.840747908249796,914.9250519943561,893.9395992255974,85.11472298531383,1.7103528365743155,0.9312695247048027
79,44.87050515242426,2275.613563309616,7.376593974381531,780.6975779903687,8991.694415609116,88.78653118003251,3.798373030166946,0.8054386092891836
80,69.37979236871948,1520.7871966992445,12.286948037289088,1703.94595624698,3134.421113353356,71.2679099688779,2.589105132103345,0.8618223061125931
81,61.5141785599439,1459.8658401839286,9.009868829847735,1939.1257421365478,4120.084087047684,46.05061306124897,1.1520218344948234,0.773902018835963
82,51.923455215166896,1651.144171047943,4.405572295643657,1616.681969355547,7384.448296438451,80.37382239819902,3.2457696030860577,0.8468100734665568
83,43.154713889381576,1343.8953119960615,14.011365293879415,989.1780785236664,6206.625624172392,10.10353744885248,1.2373692276251171,0.75672458596695
84,51.27022015227372,444.12771510550215,1.6877348899635924,1116.9377125393678,8322.535056962643,84.16995230580764,0.896666665330014,0.8443763495674342
85,51.736012962477304,1566.9941905994938,9.315850794491656,374.35928976607784,3755.390763891013,31.463912424102674,1.6041025474595112,0.9027964046802261
86,65.00108264948851,1767.9838779922368,3.845903802753339,1591.8012298129795,3502.353779075408,76.91454944061462,1.2870360227968374,0.7153477043512518
87,61.98188506045099,1188.5519446666365,1.3909060300512124,1297.3455212283204,334.4812995488592,59.702121675477905,2.8685093579939864,0.8225126792262876
88,70.17057795650351,1847.560526293569,8.935786450911037,1896.4114148372548,4331.763189352574,85.7192487204865,2.4325850246487497,0.9280074338578926
89,56.55864954531194,821.3615644147446,8.877420919233527,522.2585946744069,6755.388899262539,77.19874548704128,3.2994964534190316,0.746265164956589
90,44.9926912667763,810.2833952017261,12.466454608006726,1616.983357699177,2833.6360147143587,79.26833212179227,2.530333730627012,0.7515974420331946
91,64.46442902091424,694.4460837236088,13.121634496728474,1470.0297267797046,4331.773733531419,56.438265760978325,2.195275783677421,0.8150578776192207
92,66.02374959463424,1101.9456594059966,12.828070669274043,649.9849213781423,2075.2281157134985,74.38941986591547,2.5833537937774986,0.9034152942161815
93,59.479892080279484,2021.175340283185,7.31946166678903,1436.1706810753537,7207.17363591987,67.61309946735811,2.2513093835438296,0.8353573217637148
94,66.3577235025096,1984.214027067762,11.164550216891797,1939.3561042338565,601.7730408313288,14.535469657463473,0.8128434299006488,0.8234228687211849
95,57.26649556075202,1122.9022660405744,10.216922150166953,1927.7309264127118,6582.08556800537,57.93944092631456,3.14252657931249,0.7302559586503004
96,58.21563680372941,1522.1131219321549,7.527233998383878,1538.470047839624,3554.767039918866,13.336886461341741,4.161223141798464,0.9235065120180895
97,55.09334540216043,1776.967694826433,10.567751736359542,223.5952314171883,426.35738887187273,77.62462414365729,2.2062348664033773,0.7877431976707175
98,41.90374735720632,848.8512899214187,16.626860745785404,1837.3286818993834,7955.388238188469,6.008105615171391,2.2123862813451987,0.7666990191941818
99,44.60883880538039,707.4582223692198,3.5689907031246415,1417.374201370609,4563.571856490012,88.10546971432663,0.8442696100032413,0.8020130629992658
100,42.100877290524885,2263.2315612648035,15.90891497804746,737.2878503616666,5598.484362580615,35.83785475285423,3.901505172840623,0.802551421304645
101,61.944261489452,1577.1460346575932,1.1553149470491637,496.098718205291,6829.206422455779,15.33819429540896,4.041740686199567,0.8123441104071555
102,51.38087617930351,2281.2666341064146,5.568217275327746,356.992515594227,6115.541015601473,83.5267112937248,3.621919665475794,0.8631292349749196
103,57.75111867020225,1035.688498498933,5.217794253465554,227.83183927072568,6818.320820029922,4.178818152666348,1.0635387033400587,0.9027426023500739
104,70.83818034477585,1742.5517942049405,11.072380017418478,1605.973995357663,7109.7435441854495,42.030515203785704,3.9371396586729137,0.7237546839320098
105,49.2467851160831,812.8514272527761,2.5015039152648955,591.2411582109753,5504.195091420504,68.78034391191092,0.7653123147910293,0.8194616990784085
106,54.530559875568656,887.5415114407126,15.503437160946136,176.95627865525168,3431.407270597718,28.361969875227512,2.287825677818467,0.8025063699615966
107,65.852077344212,1372.6873899749128,14.572224880529864,907.3100454805412,2295.4251967169607,47.265034128436675,2.490707440750818,0.7135023289103961
108,48.574579828125216,1000.5890155769441,11.517259338752158,1074.3953595165758,8413.81860058512,62.55781214404917,3.697437405085039,0.8913808707592724
109,43.59494104238441,706.452869266107,8.165143428322942,460.81602289321245,9035.353535479231,84.97965840384774,3.396485094939339,0.7341323548074556
110,50.57384765557159,890.7935904546442,16.379469089479375,215.71488027282595,3357.449208816505,9.283886238226902,3.5638516362606367,0.7364363604991466
111,46.358058221931344,451.25850555061794,14.610222862212822,499.7701308866949,1082.1403926613368,14.1436161021108,3.820141067112829,0.721764290705816
112,71.5640829968364,1745.2453711021583,8.87314521328635,1459.126043565539,2104.343283613293,45.48566288864719,2.4018339109075195,0.755353096746238
113,67.57634844971288,1334.399548959705,12.379427765604126,290.49983031077204,6260.1442331141,37.42867328730369,3.5028794440261057,0.7501410349672332
114,61.84564321354189,564.4544699527178,10.04355747223034,1216.2103043493717,1644.3335463140738,36.74426180173519,0.9248593918193673,0.7879087766083396
115,69.65390735815714,714.3336308025998,10.40728014650086,416.138815844674,7275.190917572032,26.598178756699337,2.2877246864301255,0.8566669030506273
116,67.43044412229096,580.499711428683,5.9591957619626275,512.6215743035178,8600.469384014137,50.10383609110327,0.7876712432256399,0.7230881654603681
117,47.18949793146198,1567.5389729350622,8.228684506056963,899.1007723208653,8977.176872810951,78.8574894024503,3.991765941933715,0.9010488878465928
118,70.34593515047128,564.3911851447174,1.5822819669704722,326.88197497976375,127.09147848404496,14.473186472139808,4.147770366534988,0.7832085582707274
119,58.760425534833345,1841.7294567730985,6.415705852714096,468.59553030746144,8926.196371829526,19.31847054795688,0.9824342165250628,0.845038898700681
120,67.55403708938125,421.771705522855,12.27479160091885,812.7048635252933,6904.913974961379,59.92049835887708,2.606548664762771,0.7137507287761345
121,70.46179463749058,864.6595561402506,16.730169488062085,774.9487260055823,820.0624364332098,5.138896926627421,1.8555078330575654,0.7918703876470954
122,51.50051397907714,2105.653617852224,16.90063979192788,1596.513598093656,3891.4047732898366,60.182603107050774,1.9184713501942197,0.7115528413487053
123,44.679703124507796,1772.5458802642643,9.849562864551874,275.89076214533384,6532.586715334263,28.157476726449257,2.309999012160842,0.7476331868058494
124,48.54627333137569,523.2846694611446,10.730631178823865,1814.1981224052736,8912.57641901614,32.02552090568334,1.1313012744318973,0.8099853750480671
125,55.07913546694121,1971.0821810944956,3.4448337210217472,1727.619941021023,1562.7998348642905,36.27661568883511,1.3329338885381286,0.8292473027665047
126,67.90088432225778,1336.1769154485273,12.265783351099016,1629.2509908512277,1225.1637499418966,31.28873935575655,2.768501339065122,0.744866634818473
127,69.30196313080808,2020.73217502576,1.4531037011936256,735.2087108083149,4420.9912504820195,75.10701354464472,0.7464907653908763,0.8756437540975359
128,41.298029881423055,1544.6015745276788,5.157909221188385,1740.6396208174401,9018.420305917942,84.45308160808955,2.8496997593848024,0.7528320093469494
129,57.822511524544154,1701.5291919383865,11.799369541511004,487.3891611232002,9048.840859577449,48.97426279493188,1.8329845446314073,0.7366785963482783
130,54.761080903279954,2304.654544599755,5.6014683770178,373.05824869591106,2154.2115383653127,51.992830601158154,3.6909375596660445,0.7847201324176672
131,48.35513618343995,831.6841316948637,1.0928493909212043,217.49270271907665,3002.1236787855055,6.4121594172374765,2.850443556025517,0.8328554489363384
132,45.0015840485448,1589.5082789995006,14.629676785865183,1968.6021183503972,8461.38082367355,63.696796574816,3.241677719217849,0.9294495210654803
133,52.143777622038996,1272.8709379695745,5.601812423499286,732.5430172710177,6855.272791640245,52.19073254728882,1.0927848285269905,0.8035524331034412
134,71.99743828833063,458.4254466983463,1.3223514423037235,1926.1291046731326,9057.532248620722,4.621663906971419,1.640942001438308,0.805160008927058
135,51.67105617028077,410.08286190426924,1.5245831275445962,663.2364489123868,8323.355316679195,17.815679706100916,4.286244983596081,0.724200830201728
136,58.08633239318241,612.8051823642293,4.587944807033326,1906.4478457421988,2035.3354869920458,18.12921705958912,2.2482910381373173,0.8801929838335741
137,64.12902185176183,1638.1698817031713,3.311456046404619,1899.326928310527,7086.05098979243,15.36837355671161,1.9775843837120415,0.7512376868109183
138,52.997050958040845,1479.6256495756008,13.63313503877441,1937.9907490891753,490.9869596574754,58.83511393552813,3.8416942428900396,0.8755526270516194
139,72.94445231324751,1453.0492152859872,5.798350847806366,1100.91858798088,7624.90494857587,82.88182291665969,0.7983201617018892,0.912164206602771
140,72.63827127410126,443.7276140065625,14.1592840390395,1824.9581917007583,5619.2368700444395,68.13399074919057,2.61431913725905,0.8807231442697725
141,49.328459303071945,1290.2516934060677,3.2392742223187745,1991.0315940597661,8907.155692153623,42.678298737116094,1.4396680367409105,0.852953715227017
142,57.37975099327025,2171.3638459479694,8.76173859790809,765.0569875570015,8943.61498066082,36.14309218935688,2.011202659225187,0.8444447180438894
143,50.938808561990044,1151.4799058964977,12.139922781804659,949.6093313502155,511.8515358037122,34.57501092621101,1.4017330670490264,0.8112621426451305
144,50.41276821558094,1591.3987174111312,11.515961680417947,1537.7135171958932,1529.2300745242462,53.719141339428894,0.8155070427384574,0.743015027081696
145,42.27989187322868,1891.1461101321263,10.635550085892952,717.5625165413542,4530.976684366984,32.14733733172653,2.186248971325985,0.8830675648940829
146,61.063710154540615,1899.0930039314237,16.23866192942855,1605.3984744786296,8196.725127616855,20.28425129205036,3.5352781758198657,0.8164927573026847
147,57.557871961906656,1386.9648514472094,4.185770306803745,274.14786464229087,7593.489193853822,53.861388263081714,4.124389459779557,0.8492425977483502
148,42.75850304099965,2042.345707145331,8.776279429239043,1154.4588965015942,8983.840094877172,34.9535734987996,2.9367606121958616,0.793682562544088
149,50.20960402696086,1139.455317372855,15.531911041753395,368.95490929660974,5772.505772649585,1.38894602158991,2.086073623189146,0.7554195765054399
150,70.86112105970625,2101.8346745908025,1.5783410824521682,703.785633923955,2419.890283182623,2.111459152206615,3.46524513365917,0.8891770688044484
151,48.927630013876694,846.9556010503395,1.1974259234607325,635.8481734728126,273.4401874471877,24.56379615219331,2.507359252818751,0.7867018770706928
152,45.822551804592116,924.3407799878037,4.2684625976340245,1772.0654427527575,2107.9522506706185,45.802190642046774,2.009275127120228,0.9024629503968877
153,57.12405053710407,484.87637591869697,11.187597310203099,508.3690453951183,6302.857292202631,31.70336731844784,1.3268509601340024,0.9243320584770081
154,73.39933489482772,1921.6501909847987,4.728516333846158,1712.3786897547484,8630.558515494935,2.274035732302506,3.5603517043048467,0.8943614668073137
155,49.009412905577214,1189.1444403957203,3.52305238873031,1684.0125988738748,3016.5582943332897,20.01951670332632,2.4899912339344454,0.7393928804002198
156,63.11604595491282,825.4550154106439,8.171868078852036,1106.2630674588338,8161.5854625873235,8.723852982168538,4.167280402423655,0.8998864127605235
157,66.05112338278194,830.6289557297241,10.851382570398512,587.3257407269979,3702.758140728966,84.68157028134306,3.581272180382262,0.8257742078512417
158,48.86451144295071,2126.424096269751,4.532533908459777,573.7239577806857,2899.409671706657,28.012901160770568,2.1989323464593,0.7644036814782003
159,64.955496234469,1995.8337093821756,5.434964442187975,1039.7738620669452,4759.453412296174,1.4461267003065474,3.360254892927935,0.7316688522246529
160,53.133286753191506,1453.2452927989532,10.850711566287305,146.7176841162092,4142.099572884427,59.006002649482205,2.3197411866766418,0.7725949724798851
161,61.80963124346941,1574.3468154244827,16.600732084637425,1169.8335234988704,8514.870150672845,20.848084937461742,0.9676899771411138,0.7414438997445082
162,61.84977451295735,1299.9711278503958,11.909779301953307,1994.9742002708635,4383.061040331372,50.6432024109134,2.548830402325285,0.7167623237500763
163,58.643409637652084,1140.013510451927,13.782070725448731,432.3798864116894,2612.521313721274,13.565942369343654,3.8122778841277616,0.929198368284395
164,44.03150445778459,2153.6650866896543,6.5794827402171645,1252.0577930243724,7854.268267800528,87.83509964646528,3.7750409406360443,0.8947045284473882
165,68.467921855327,625.1594232173126,4.942722960945108,2012.5942012183004,9302.663408801742,86.60920129856814,2.759807737302616,0.8742599972917866
166,51.59158613107294,1191.8373051193585,8.093374634837396,1814.3379282389733,6051.524881490884,58.59779613615697,2.0541711947608325,0.7537174406794759
167,47.18780714111522,1048.858976242737,14.201469264999071,1794.480252670009,2363.301074036662,63.162969683000284,0.7151611501828528,0.7172242057203474
168,42.407424642996254,1346.0763662940099,8.12854679939452,1738.6192897185222,2255.29743894327,38.08858558082489,1.8058099768273541,0.8182330172724918
169,60.45128853657434,1267.6663220260955,14.886816826152494,734.5258597137691,575.7617033566441,85.8890450571214,4.261410107280806,0.8748661301299401
170,63.294111068426865,1386.2090771745902,17.345642985832647,1873.2621309471676,757.3985866161431,37.897912363685144,3.308279593210652,0.9236944898298355
171,41.61408078883368,652.8442087808176,1.4767815837921219,1972.5767541004996,8525.842980641624,21.47378260898041,3.2760553244775803,0.8974295184435765
172,57.86665231221642,1375.0857766534182,1.0160498018089108,1100.211733122587,935.3976602900644,10.413695473995965,3.433493547983876,0.9083853202035983
173,48.49906142649237,851.1967676938361,2.819397757430293,823.7059276921299,4532.245328571949,18.680208017021187,2.923224413682836,0.7637967347012189
174,62.231667525429955,738.7888099944983,6.883439086961533,940.513843395642,6514.747042251642,51.13138960516701,2.7992325813763763,0.7453959846912398
175,46.78921887136372,507.5439384840979,2.498340640307435,783.8328448479447,7926.502631268424,21.97502481992973,2.320565618635332,0.7658102148366165
176,63.732757809760884,1857.927099076946,15.301202107580666,545.3768127463685,1628.9168478204779,58.44325155752967,2.2855078768861663,0.7416983476954461
177,53.75491935865763,1209.244233145572,0.6306616052784744,1340.3673668163472,4100.416247670865,34.194106257354214,3.8308101541460284,0.8874052282755637
178,71.7947436305649,1594.729523760749,5.696371919773088,1231.0121993928924,2372.749310489518,79.17698205983899,2.1027936304638364,0.9104919078612542
179,45.580686967988576,1790.0822582961741,3.427064036544694,1035.19306569206,2413.0237982687754,49.90715015320692,3.7202041707899323,0.7789611193985878
180,52.25697631444848,1696.659644881523,16.354945805026883,317.1314333134332,2858.3093938738116,55.622699252916746,3.7109473004345848,0.9047253011929498
181,44.79193149669132,1292.5694665463986,11.818716194646383,1689.7545491757592,5485.3202818418185,49.73617524073731,3.4690202121564675,0.7232517677790881
182,71.39995067953686,1132.72183830094,16.017243739173292,471.9829185235352,194.3436702970551,79.06074484364599,0.8148541947857162,0.8606603239496806
183,69.84673079089617,1109.6188191411304,17.06100997547291,353.77789848772636,3831.3654710899955,5.7825860895288255,1.2142151330677824,0.8275705007449908
184,49.530485389057105,1620.6704293791986,8.834770598055261,1349.4188694997918,1773.2072836015866,6.132790262998115,1.8177382031725284,0.7722049196728479
185,62.71747670992107,1339.5812959657665,4.286063760311334,909.9997135290124,9009.328556468196,62.676108030142835,3.746416438976646,0.8807188018513893
186,67.87488816659989,2025.2782696949664,3.5834452890629604,246.57260240084702,5444.63626768164,68.57862258955414,3.8395369826949137,0.7579200397434376
187,59.280586620462365,2074.759544969837,4.088725495781899,825.6586162795535,8091.023544518321,38.7758248514718,0.8290249383785749,0.8029858068240043
188,58.44253897007702,712.1399154993142,12.49575015493687,1640.5850585598655,1855.3704458060124,31.530963193876495,1.8540054649595894,0.8678369414048925
189,49.00275514153482,645.712550788711,0.9301155538091427,1334.1033338468683,7552.412090034044,24.903243750888475,3.7567357055284245,0.7857809590361231
190,44.123770784033496,1602.0003520185644,1.1190601741962942,839.7905215676202,3887.1573722832773,21.02161617434411,1.582414653532852,0.8999635289782114
191,70.49867686086912,964.99700636272,10.756954332652327,505.016109828858,1688.4883512482606,81.41286909805409,4.211439168889639,0.9021862839492323
192,70.60371227495725,418.01712641828107,11.344009210024508,1366.5005537109137,7100.131571127635,26.435787767171302,2.4497328438752466,0.7558187166759466
193,61.83572779856319,2101.7368616177228,11.745701220021783,1867.2677770409257,7107.23421539995,57.89326307065197,4.071390741815425,0.8083381094972495
194,52.19017714639738,821.1670197318556,6.667251534428514,1394.8461309664385,9276.1258874899,70.28375777559225,2.2308228996839423,0.8064883916383829
195,52.52407404729528,2180.377453109794,14.18090602364199,1721.1032312509528,7282.748837874543,2.0878811370328836,1.850654976379094,0.8016379658744156
196,64.88134626694385,1770.4232776170525,9.46704161354775,1150.6006467759162,1387.7676137394092,3.1492029790884217,1.9904161112034844,0.8219354481115302
197,70.49521652644454,1857.928901002209,2.0556100554630503,1535.2287081546647,3031.7770446612185,29.822536875328726,3.879502818586278,0.7275200821500495
198,70.16643471589585,771.9382135841344,14.027789005335745,1884.2461739870625,4229.767326537036,62.16588329068037,1.875596371547878,0.9032070389697893
199,66.64991790413006,835.2813427323756,16.727603380341634,1643.3235122713163,1215.1437916706411,23.37498236093323,3.1014325178177136,0.7751131830603669
